index,epoch,PSNR
268,499,42.163709705143006
269,499,41.394051816303346
270,499,41.66701007679731
271,499,41.864535960768386
272,499,41.247271332260794
273,499,41.23457417914608
274,499,42.45748723627452
275,499,41.78050863447888
276,499,41.77654733261423
277,499,41.686767317303676
278,499,42.183285252743836
279,499,41.94851359084425
280,499,41.78502263273008
281,499,41.13004323110751
282,499,41.15655830427577
283,499,42.00045593613342
284,499,41.63752263904738
285,499,42.21056681473753
286,499,41.33350572836538
287,499,41.776583894571615
288,499,41.639769861411224
289,499,41.70802641746066
290,499,41.52957725890773
291,499,41.72544757937931
292,499,41.675385399479595
293,499,41.80464850424145
294,499,41.94393935834965
295,499,42.28021898617756
296,499,41.706536900111345
297,499,42.08837685560158
298,499,41.39983804773791
299,499,41.48578020125752
300,499,42.250239394812084
301,499,42.09651313305919
302,499,41.00617811065778
303,499,41.350908630086735
304,499,41.27886116655595
305,499,41.794498276005484
306,499,42.394889096676096
307,499,40.76857349710063
308,499,42.07661602441462
309,499,41.9083756279162
310,499,42.4469345422889
311,499,42.341647130653556
312,499,41.43017231443398
313,499,41.674073610161976
314,499,41.75936654934527
315,499,41.891657317309544
316,499,42.44186875684689
317,499,42.3420223786499
318,499,41.58514115536626
319,499,41.85572993708131
320,499,41.89220833951107
321,499,41.62145265954602
322,499,41.999206137491505
323,499,42.21018817653059
324,499,42.037179486595086
325,499,42.2120505321555
326,499,41.06848194801201
327,499,42.12374723029833
328,499,42.05545714549957
329,499,42.104793806755595
330,499,41.426568897122124
331,499,41.68556178575441
332,499,41.76900596064643
333,499,42.1387510564225
334,499,41.648860283411
335,499,42.281158375372385
336,499,41.126325704847254
337,499,41.34146737785794
338,499,41.79653151880157
339,499,42.136411913942844
340,499,42.383639844141435
341,499,42.14842104535982
342,499,41.58887343590877
343,499,41.44808976166472
344,499,42.3340714258904
345,499,42.57989804806156
346,499,42.74391076039451
347,499,42.050827073090296
348,499,41.78837289601036
349,499,41.51588633613516
350,499,42.12751941635476
351,499,42.09920200549246
352,499,41.2313360166436
353,499,41.95486077479932
354,499,41.78176619141773
355,499,42.02908702869072
356,499,41.811232724207954
357,499,42.30454365854698
358,499,41.5738832731502
359,499,41.906628333210705
360,499,41.15959853472303
361,499,41.721066039772154
362,499,42.00794448297186
363,499,42.75600886399367
364,499,42.17334635014679
365,499,42.202187841059825
366,499,42.60320339489071
367,499,42.42055212043324
368,499,41.90652061936339
369,499,42.236708138248645
370,499,41.86462976184457
371,499,42.20046469686633
372,499,42.39648248396226
373,499,42.06306004635324
374,499,41.70240361052997
375,499,41.96168659780326
376,499,41.821812210176326
377,499,40.9549946045222
378,499,41.03191956535322
379,499,41.88585458642585
380,499,42.76422073412675
381,499,42.59359008183061
382,499,42.286112426949515
383,499,41.76416598418399
384,499,42.64733601162634
385,499,42.82525878486442
386,499,42.150884458795694
387,499,41.74855579524346
388,499,41.933527842057465
389,499,41.59871922650676
390,499,41.6170469199161
391,499,42.067259643233186
392,499,41.47027089848147
393,499,41.617127042621306
394,499,42.101685326014334
395,499,42.651110654103704
396,499,42.56616587018443
397,499,41.95639857019784
398,499,41.801423816676206
399,499,42.40035151954618
400,499,41.5327113639831
401,499,41.674061043325295
402,499,41.90552546387944
403,499,42.224716595844676
404,499,42.6002620069034
405,499,42.51510156724417
406,499,42.2933799206465
407,499,42.49082556391231
408,499,42.29556007069526
409,499,41.70255489315891
410,499,42.16311496782817
411,499,41.300566249778775
412,499,42.1501853727034
413,499,41.40577979404382
414,499,41.64481553135839
415,499,42.21055299724408
416,499,42.70289902826436
417,499,41.838861287744535
418,499,42.501031958142505
419,499,42.31822184454981
420,499,41.77663706714431
421,499,42.438195442704114
422,499,42.20619862046382
423,499,42.22366910227493
424,499,42.52481784087676
425,499,41.96353075156439
426,499,42.48582709660458
427,499,42.39600703615612
428,499,41.86167808989546
429,499,41.77812516062797
430,499,42.221475208320165
431,499,42.29398476099208
432,499,42.16741039724818
433,499,42.7009456568058
434,499,42.01288043282959
435,499,42.31932212737957
436,499,42.468647430578535
437,499,42.13257651942722
438,499,42.64913988542994
439,499,42.22154901947177
440,499,41.98720331649561
441,499,41.51017571060293
442,499,42.30362578849796
443,499,42.32592602899082
444,499,41.94652464663788
445,499,42.59038438314364
446,499,42.270046130228536
447,499,42.22189382561858
448,499,41.87538760080797
449,499,41.599594178411266
450,499,41.74461340779906
451,499,41.7267442673839
452,499,41.6573724279045
453,499,42.22693454067419
454,499,41.89209873492198
455,499,41.85359729078544
456,499,42.49183729124936
457,499,41.451533977195524
458,499,42.32362290055351
459,499,41.96082458293238
460,499,42.19141777666236
461,499,41.84526267830797
462,499,42.58688490663447
463,499,41.46888527751287
464,499,42.132095340503774
465,499,42.74440185847742
466,499,42.22429318799386
467,499,42.25987683657
468,499,42.092544321841714
469,499,41.92524816432272
470,499,42.47541423196268
471,499,42.75354704956167
472,499,41.73085742341017
473,499,41.699311807763806
474,499,41.708850872097614
475,499,42.003440279837676
476,499,42.584079427055755
477,499,42.26506732073334
478,499,42.169701298235196
479,499,42.43218144664481
480,499,42.44744144124685
481,499,43.001683603269285
482,499,41.61558263248178
483,499,41.9963383018668
484,499,42.71321528336034
485,499,41.88753901255534
486,499,41.155216779629136
487,499,42.076907843616546
488,499,42.334154452626954
489,499,42.94677436904108
490,499,42.33624619540166
491,499,42.46450455742304
492,499,41.89673490300696
493,499,42.71309592561525
494,499,41.7676110768435
495,499,42.75125823454678
496,499,41.93717397298876
497,499,42.49753434184102
498,499,42.41450228055306
499,499,41.870330996435385
